CustomerID,Product,Category,Quantity,Price,Date
1086,Shoes,Fashion,3,3000,2024-02-21
1061,Mouse,Electronics,2,500,2024-01-01
1062,Watch,Accessories,5,2500,2024-05-25
1000,T-shirt,Fashion,5,700,2024-01-15
1030,Mouse,Electronics,3,500,2024-01-23
1033,T-shirt,Fashion,3,700,2024-03-20
1077,Watch,Accessories,5,2500,2024-06-26
1019,Watch,Accessories,5,2500,2024-02-11
1093,T-shirt,Fashion,3,700,2024-06-10
1048,Keyboard,Electronics,2,1200,2024-02-21
1042,Headphones,Electronics,5,1500,2024-01-21
1061,Watch,Accessories,1,2500,2024-04-07
1067,Watch,Accessories,4,2500,2024-02-17
1063,Shoes,Fashion,5,3000,2024-04-01
1076,T-shirt,Fashion,5,700,2024-06-16
1072,Watch,Accessories,4,2500,2024-01-19
1098,Mobile,Electronics,3,20000,2024-01-11
1055,Backpack,Accessories,1,1200,2024-04-28
1029,Mouse,Electronics,4,500,2024-01-21
1041,T-shirt,Fashion,5,700,2024-06-16
1007,Shoes,Fashion,1,3000,2024-02-13
1088,Keyboard,Electronics,2,1200,2024-06-07
1075,Tablet,Electronics,5,15000,2024-02-03
1054,Laptop,Electronics,5,55000,2024-01-17
1031,Laptop,Electronics,3,55000,2024-05-21
1015,Mobile,Electronics,5,20000,2024-02-07
1015,Headphones,Electronics,1,1500,2024-04-20
1095,Mobile,Electronics,1,20000,2024-06-14
1056,Headphones,Electronics,1,1500,2024-01-02
1042,Shoes,Fashion,4,3000,2024-01-19
1002,Watch,Accessories,1,2500,2024-02-23
1084,Mouse,Electronics,3,500,2024-04-21
1005,Watch,Accessories,5,2500,2024-03-11
1098,Backpack,Accessories,1,1200,2024-01-06
1054,Watch,Accessories,4,2500,2024-06-17
1050,Mobile,Electronics,2,20000,2024-02-10
1083,Mobile,Electronics,4,20000,2024-01-12
1070,Headphones,Electronics,4,1500,2024-06-06
1071,Laptop,Electronics,2,55000,2024-04-24
1083,Watch,Accessories,1,2500,2024-05-17
1027,T-shirt,Fashion,4,700,2024-04-15
1093,Shoes,Fashion,4,3000,2024-01-13
1078,Keyboard,Electronics,3,1200,2024-06-16
1080,Mouse,Electronics,2,500,2024-05-17
1005,Laptop,Electronics,3,55000,2024-01-06
1090,Shoes,Fashion,2,3000,2024-01-24
1087,Laptop,Electronics,1,55000,2024-01-17
1023,Watch,Accessories,5,2500,2024-04-16
1008,Keyboard,Electronics,4,1200,2024-05-27
1051,Laptop,Electronics,3,55000,2024-06-26
1040,Headphones,Electronics,2,1500,2024-05-02
1061,Headphones,Electronics,2,1500,2024-04-30
1052,Laptop,Electronics,5,55000,2024-04-04
1034,Laptop,Electronics,2,55000,2024-04-02
1022,Mobile,Electronics,3,20000,2024-05-29
1049,Headphones,Electronics,1,1500,2024-02-04
1064,Headphones,Electronics,4,1500,2024-04-12
1027,Tablet,Electronics,2,15000,2024-06-05
1094,Backpack,Accessories,1,1200,2024-02-09
1060,Laptop,Electronics,3,55000,2024-03-15
1067,T-shirt,Fashion,1,700,2024-05-08
1089,Mouse,Electronics,2,500,2024-02-25
1042,Mouse,Electronics,4,500,2024-05-30
1080,Headphones,Electronics,3,1500,2024-04-01
1065,Shoes,Fashion,1,3000,2024-01-11
1056,Backpack,Accessories,3,1200,2024-04-21
1038,Mouse,Electronics,4,500,2024-02-08
1067,Mobile,Electronics,3,20000,2024-05-27
1010,Mobile,Electronics,1,20000,2024-06-19
1039,Mobile,Electronics,3,20000,2024-06-22
1018,T-shirt,Fashion,2,700,2024-06-14
1020,Headphones,Electronics,1,1500,2024-01-29
1072,Headphones,Electronics,3,1500,2024-05-02
1086,Watch,Accessories,2,2500,2024-05-08
1043,Headphones,Electronics,2,1500,2024-01-15
1093,T-shirt,Fashion,5,700,2024-04-24
1047,Mouse,Electronics,2,500,2024-02-23
1048,Mouse,Electronics,3,500,2024-05-06
1098,Mouse,Electronics,2,500,2024-05-29
1006,Headphones,Electronics,4,1500,2024-01-05
1050,Watch,Accessories,1,2500,2024-03-09
1056,Tablet,Electronics,2,15000,2024-04-04
1096,T-shirt,Fashion,3,700,2024-01-30
1019,Tablet,Electronics,3,15000,2024-01-23
1053,Shoes,Fashion,5,3000,2024-02-17
1014,Laptop,Electronics,5,55000,2024-05-29
1080,Tablet,Electronics,5,15000,2024-03-20
1003,T-shirt,Fashion,3,700,2024-03-31
1095,Mobile,Electronics,5,20000,2024-04-22
1058,Keyboard,Electronics,5,1200,2024-06-18
1041,Keyboard,Electronics,2,1200,2024-02-20
1053,Laptop,Electronics,5,55000,2024-03-31
1012,Backpack,Accessories,4,1200,2024-03-15
1043,Backpack,Accessories,5,1200,2024-06-15
1027,Tablet,Electronics,4,15000,2024-04-09
1058,Tablet,Electronics,1,15000,2024-04-29
1029,Headphones,Electronics,3,1500,2024-01-13
1054,T-shirt,Fashion,2,700,2024-06-02
1098,Shoes,Fashion,3,3000,2024-03-26
1068,T-shirt,Fashion,1,700,2024-02-22
1076,Headphones,Electronics,5,1500,2024-06-08
1049,Mouse,Electronics,4,500,2024-05-29
1079,Mobile,Electronics,2,20000,2024-02-29
1031,Laptop,Electronics,2,55000,2024-01-06
1055,Laptop,Electronics,1,55000,2024-02-05
1014,Laptop,Electronics,2,55000,2024-03-31
1012,Mouse,Electronics,5,500,2024-05-06
1079,Laptop,Electronics,5,55000,2024-02-14
1071,Watch,Accessories,5,2500,2024-02-12
1078,Mouse,Electronics,2,500,2024-04-30
1032,Shoes,Fashion,4,3000,2024-03-13
1011,Shoes,Fashion,5,3000,2024-01-21
1085,Watch,Accessories,4,2500,2024-02-18
1080,Backpack,Accessories,1,1200,2024-06-06
1098,Mouse,Electronics,1,500,2024-02-13
1016,Shoes,Fashion,4,3000,2024-03-02
1009,Watch,Accessories,4,2500,2024-04-15
1066,Watch,Accessories,1,2500,2024-04-11
1079,Mobile,Electronics,1,20000,2024-05-19
1000,Keyboard,Electronics,1,1200,2024-03-21
1033,Shoes,Fashion,3,3000,2024-02-06
1097,Tablet,Electronics,2,15000,2024-03-22
1047,Tablet,Electronics,2,15000,2024-06-25
1069,Headphones,Electronics,3,1500,2024-04-15
1052,Laptop,Electronics,1,55000,2024-04-26
1065,Keyboard,Electronics,2,1200,2024-04-17
1077,Shoes,Fashion,2,3000,2024-05-27
1076,Keyboard,Electronics,4,1200,2024-01-26
1052,Shoes,Fashion,3,3000,2024-01-22
1054,Headphones,Electronics,4,1500,2024-03-06
1052,Tablet,Electronics,2,15000,2024-05-30
1068,T-shirt,Fashion,3,700,2024-02-27
1031,Shoes,Fashion,3,3000,2024-06-03
1066,Shoes,Fashion,4,3000,2024-03-14
1040,Mobile,Electronics,3,20000,2024-06-24
1077,Backpack,Accessories,4,1200,2024-02-11
1017,Mouse,Electronics,3,500,2024-01-18
1071,Headphones,Electronics,3,1500,2024-01-25
1073,Backpack,Accessories,5,1200,2024-04-14
1035,Watch,Accessories,4,2500,2024-04-03
1080,Mobile,Electronics,3,20000,2024-03-07
1038,Mobile,Electronics,5,20000,2024-01-27
1074,T-shirt,Fashion,5,700,2024-01-24
1014,Keyboard,Electronics,5,1200,2024-05-19
1006,Mouse,Electronics,3,500,2024-06-15
1094,Headphones,Electronics,5,1500,2024-04-13
1063,Headphones,Electronics,3,1500,2024-01-13
1050,Mobile,Electronics,5,20000,2024-06-01
1043,Shoes,Fashion,4,3000,2024-06-28
1039,Backpack,Accessories,5,1200,2024-06-27
1090,Watch,Accessories,2,2500,2024-03-25
1074,Mobile,Electronics,1,20000,2024-06-05
1030,Backpack,Accessories,1,1200,2024-03-02
1015,Mobile,Electronics,2,20000,2024-01-03
1019,Mouse,Electronics,4,500,2024-02-24
1070,Laptop,Electronics,2,55000,2024-06-20
1088,T-shirt,Fashion,5,700,2024-02-02
1017,Watch,Accessories,1,2500,2024-01-21
1080,Headphones,Electronics,4,1500,2024-06-11
1025,Laptop,Electronics,1,55000,2024-05-30
1051,Tablet,Electronics,4,15000,2024-06-12
1095,Watch,Accessories,5,2500,2024-02-02
1082,Mouse,Electronics,1,500,2024-03-20
1061,Keyboard,Electronics,2,1200,2024-04-30
1000,Laptop,Electronics,3,55000,2024-06-25
1030,Headphones,Electronics,3,1500,2024-01-08
1020,Headphones,Electronics,5,1500,2024-03-04
1067,Laptop,Electronics,2,55000,2024-02-20
1084,Watch,Accessories,4,2500,2024-05-12
1084,Shoes,Fashion,5,3000,2024-03-15
1031,Laptop,Electronics,5,55000,2024-02-04
1027,Mouse,Electronics,4,500,2024-03-17
1093,Laptop,Electronics,5,55000,2024-04-27
1035,Headphones,Electronics,1,1500,2024-05-31
1014,Mouse,Electronics,5,500,2024-06-02
1095,Headphones,Electronics,2,1500,2024-04-02
1094,Shoes,Fashion,1,3000,2024-01-30
1097,Backpack,Accessories,4,1200,2024-04-05
1028,T-shirt,Fashion,1,700,2024-01-29
1004,Shoes,Fashion,4,3000,2024-04-02
1006,T-shirt,Fashion,2,700,2024-05-19
1018,Mobile,Electronics,5,20000,2024-05-08
1053,Mobile,Electronics,5,20000,2024-05-03
1047,Backpack,Accessories,1,1200,2024-03-11
1016,Watch,Accessories,2,2500,2024-05-08
1021,Mobile,Electronics,2,20000,2024-01-04
1004,Mouse,Electronics,3,500,2024-06-05
1018,Headphones,Electronics,5,1500,2024-04-12
1053,Watch,Accessories,5,2500,2024-02-17
1008,Laptop,Electronics,5,55000,2024-04-20
1017,Backpack,Accessories,1,1200,2024-04-05
1011,Mouse,Electronics,4,500,2024-03-27
1085,T-shirt,Fashion,4,700,2024-04-14
1026,Keyboard,Electronics,5,1200,2024-06-13
1069,Keyboard,Electronics,4,1200,2024-01-20
1037,Keyboard,Electronics,4,1200,2024-06-05
1005,Shoes,Fashion,1,3000,2024-02-18
1011,Mobile,Electronics,1,20000,2024-02-25
1053,Mobile,Electronics,3,20000,2024-06-17
1018,T-shirt,Fashion,4,700,2024-03-19
1082,Mobile,Electronics,3,20000,2024-01-20
1028,Shoes,Fashion,1,3000,2024-02-25
1061,Watch,Accessories,1,2500,2024-03-02
1072,Laptop,Electronics,3,55000,2024-03-30
1080,Watch,Accessories,5,2500,2024-03-24
1025,Headphones,Electronics,4,1500,2024-03-26
1009,Mobile,Electronics,2,20000,2024-05-06
1023,Shoes,Fashion,3,3000,2024-06-12
1016,Shoes,Fashion,2,3000,2024-01-26
1029,Laptop,Electronics,3,55000,2024-03-18
1096,Backpack,Accessories,3,1200,2024-02-25
1078,Shoes,Fashion,2,3000,2024-03-11
1058,Watch,Accessories,1,2500,2024-05-15
1090,T-shirt,Fashion,3,700,2024-01-21
1083,Tablet,Electronics,2,15000,2024-06-24
1081,Shoes,Fashion,3,3000,2024-04-08
1052,Shoes,Fashion,1,3000,2024-05-16
1034,Headphones,Electronics,1,1500,2024-04-25
1061,Headphones,Electronics,1,1500,2024-04-13
1015,Backpack,Accessories,5,1200,2024-01-16
1062,T-shirt,Fashion,3,700,2024-03-04
1060,Backpack,Accessories,4,1200,2024-01-11
1067,Mobile,Electronics,4,20000,2024-02-05
1058,Mouse,Electronics,3,500,2024-02-24
1055,Mobile,Electronics,5,20000,2024-02-02
1037,Mobile,Electronics,2,20000,2024-04-19
1074,Laptop,Electronics,5,55000,2024-01-08
1089,Keyboard,Electronics,2,1200,2024-06-16
1099,Backpack,Accessories,5,1200,2024-06-29
1011,Mobile,Electronics,3,20000,2024-03-17
1032,Backpack,Accessories,1,1200,2024-03-13
1083,Tablet,Electronics,4,15000,2024-06-01
1099,Keyboard,Electronics,3,1200,2024-03-25
1025,Keyboard,Electronics,5,1200,2024-06-20
1095,Keyboard,Electronics,4,1200,2024-06-24
1026,Keyboard,Electronics,3,1200,2024-04-18
1090,Watch,Accessories,3,2500,2024-04-26
1075,Laptop,Electronics,5,55000,2024-06-10
1058,Watch,Accessories,3,2500,2024-04-10
1039,Mouse,Electronics,3,500,2024-02-09
1034,Laptop,Electronics,3,55000,2024-02-10
1093,Mouse,Electronics,5,500,2024-03-10
1021,Headphones,Electronics,3,1500,2024-06-06
1058,Backpack,Accessories,4,1200,2024-05-01
1072,Keyboard,Electronics,2,1200,2024-05-16
1036,Headphones,Electronics,3,1500,2024-02-25
1053,Shoes,Fashion,1,3000,2024-04-17
1088,Backpack,Accessories,4,1200,2024-01-29
1016,Shoes,Fashion,1,3000,2024-03-21
1036,Shoes,Fashion,3,3000,2024-03-31
1089,Laptop,Electronics,1,55000,2024-06-23
1035,Tablet,Electronics,2,15000,2024-04-16
1003,Tablet,Electronics,3,15000,2024-01-08
1087,Laptop,Electronics,4,55000,2024-01-15
1049,Laptop,Electronics,3,55000,2024-02-28
1017,Watch,Accessories,1,2500,2024-05-31
1083,Mobile,Electronics,3,20000,2024-06-03
1028,Laptop,Electronics,2,55000,2024-02-03
1017,Headphones,Electronics,1,1500,2024-02-26
1002,Laptop,Electronics,3,55000,2024-05-01
1017,Backpack,Accessories,3,1200,2024-04-28
1031,Mouse,Electronics,1,500,2024-05-08
1050,Backpack,Accessories,2,1200,2024-01-22
1008,Watch,Accessories,1,2500,2024-04-03
1065,Shoes,Fashion,1,3000,2024-02-10
1031,Backpack,Accessories,2,1200,2024-02-13
1003,Headphones,Electronics,1,1500,2024-05-26
1008,Tablet,Electronics,3,15000,2024-06-01
1098,Watch,Accessories,5,2500,2024-06-16
1051,Shoes,Fashion,1,3000,2024-04-27
1014,Mobile,Electronics,1,20000,2024-06-10
1045,Laptop,Electronics,1,55000,2024-04-27
1059,Backpack,Accessories,2,1200,2024-02-09
1003,Mouse,Electronics,5,500,2024-01-31
1025,Backpack,Accessories,3,1200,2024-02-23
1057,Keyboard,Electronics,2,1200,2024-02-29
1064,Tablet,Electronics,5,15000,2024-02-15
1023,Headphones,Electronics,4,1500,2024-04-28
1085,Tablet,Electronics,2,15000,2024-04-08
1020,Mobile,Electronics,5,20000,2024-04-27
1051,Backpack,Accessories,3,1200,2024-05-14
1093,Shoes,Fashion,2,3000,2024-03-07
1081,Backpack,Accessories,1,1200,2024-02-05
1030,Keyboard,Electronics,1,1200,2024-01-29
1075,Laptop,Electronics,2,55000,2024-02-27
1039,Backpack,Accessories,5,1200,2024-02-18
1023,Watch,Accessories,3,2500,2024-03-14
1072,Mobile,Electronics,5,20000,2024-05-06
1095,Keyboard,Electronics,5,1200,2024-04-23
1064,Headphones,Electronics,3,1500,2024-02-22
1085,Headphones,Electronics,3,1500,2024-04-30
1071,Headphones,Electronics,4,1500,2024-01-25
1070,Keyboard,Electronics,2,1200,2024-04-02
1001,Backpack,Accessories,5,1200,2024-01-22
1066,Headphones,Electronics,2,1500,2024-02-09
1062,T-shirt,Fashion,1,700,2024-01-18
1095,Headphones,Electronics,1,1500,2024-05-03
1014,Mouse,Electronics,2,500,2024-03-08
1008,Laptop,Electronics,5,55000,2024-02-11
1067,Laptop,Electronics,2,55000,2024-01-22
1051,Tablet,Electronics,3,15000,2024-01-25
1006,Mobile,Electronics,3,20000,2024-01-02
1048,Laptop,Electronics,1,55000,2024-04-07
1039,T-shirt,Fashion,5,700,2024-04-01
1008,Mouse,Electronics,1,500,2024-05-18
1051,Headphones,Electronics,3,1500,2024-06-04
1043,Keyboard,Electronics,3,1200,2024-06-19
1093,Mouse,Electronics,3,500,2024-04-23
1028,Mobile,Electronics,3,20000,2024-06-29
1075,Laptop,Electronics,3,55000,2024-03-04
1049,Headphones,Electronics,5,1500,2024-01-16
1044,T-shirt,Fashion,2,700,2024-03-22
1021,Headphones,Electronics,4,1500,2024-01-22
1022,Mobile,Electronics,5,20000,2024-02-25
1041,Shoes,Fashion,1,3000,2024-06-16
1080,Backpack,Accessories,1,1200,2024-04-05
1031,Backpack,Accessories,1,1200,2024-01-23
1011,Tablet,Electronics,3,15000,2024-04-26
1068,Shoes,Fashion,3,3000,2024-02-07
1059,Laptop,Electronics,4,55000,2024-06-11
1061,Mobile,Electronics,3,20000,2024-06-11
1061,Headphones,Electronics,4,1500,2024-04-15
1034,Watch,Accessories,1,2500,2024-03-04
1024,Mobile,Electronics,1,20000,2024-06-11
1020,Shoes,Fashion,1,3000,2024-02-21
1060,Keyboard,Electronics,4,1200,2024-06-09
1003,Keyboard,Electronics,1,1200,2024-03-01
1060,Laptop,Electronics,2,55000,2024-01-27
1069,Headphones,Electronics,4,1500,2024-01-10
1072,Backpack,Accessories,3,1200,2024-01-30
1000,Tablet,Electronics,4,15000,2024-04-22
1014,Tablet,Electronics,4,15000,2024-05-14
1032,Backpack,Accessories,1,1200,2024-06-04
1009,Tablet,Electronics,4,15000,2024-06-09
1064,Watch,Accessories,3,2500,2024-03-24
1014,Backpack,Accessories,3,1200,2024-06-21
1092,T-shirt,Fashion,5,700,2024-01-21
1033,Watch,Accessories,2,2500,2024-03-02
1092,Keyboard,Electronics,3,1200,2024-02-07
1091,Mobile,Electronics,2,20000,2024-04-06
1026,Mouse,Electronics,2,500,2024-04-08
1029,Shoes,Fashion,4,3000,2024-03-08
1094,Mouse,Electronics,3,500,2024-05-30
1068,T-shirt,Fashion,4,700,2024-06-23
1087,Headphones,Electronics,3,1500,2024-01-01
1098,Tablet,Electronics,2,15000,2024-05-04
1085,Watch,Accessories,4,2500,2024-05-31
1011,Backpack,Accessories,1,1200,2024-02-28
1060,Watch,Accessories,4,2500,2024-04-18
1069,Keyboard,Electronics,2,1200,2024-03-01
1065,Laptop,Electronics,2,55000,2024-05-05
1063,Mouse,Electronics,1,500,2024-03-01
1090,Tablet,Electronics,4,15000,2024-05-31
1065,Laptop,Electronics,3,55000,2024-01-18
1070,Mobile,Electronics,5,20000,2024-06-07
1092,Keyboard,Electronics,2,1200,2024-05-26
1042,Backpack,Accessories,5,1200,2024-06-27
1027,Shoes,Fashion,2,3000,2024-04-16
1092,Shoes,Fashion,1,3000,2024-05-21
1082,Backpack,Accessories,3,1200,2024-02-28
1097,Shoes,Fashion,5,3000,2024-03-04
1078,Headphones,Electronics,5,1500,2024-03-06
1013,Keyboard,Electronics,4,1200,2024-02-12
1084,Mobile,Electronics,3,20000,2024-05-26
1049,Watch,Accessories,1,2500,2024-04-18
1089,Watch,Accessories,2,2500,2024-05-26
1099,Laptop,Electronics,4,55000,2024-06-11
1050,Watch,Accessories,3,2500,2024-01-29
1029,Keyboard,Electronics,4,1200,2024-04-03
1071,Watch,Accessories,1,2500,2024-04-25
1037,Backpack,Accessories,2,1200,2024-02-16
1049,Keyboard,Electronics,4,1200,2024-01-20
1024,Laptop,Electronics,1,55000,2024-01-02
1002,Keyboard,Electronics,4,1200,2024-03-07
1028,Backpack,Accessories,2,1200,2024-01-25
1019,Laptop,Electronics,4,55000,2024-02-25
1000,Headphones,Electronics,1,1500,2024-03-29
1078,Keyboard,Electronics,2,1200,2024-05-30
1074,T-shirt,Fashion,2,700,2024-06-10
1060,Mobile,Electronics,3,20000,2024-05-06
1084,Mobile,Electronics,2,20000,2024-01-11
1056,Shoes,Fashion,2,3000,2024-06-19
1036,Shoes,Fashion,2,3000,2024-06-20
1051,Mouse,Electronics,3,500,2024-04-27
1097,Mouse,Electronics,4,500,2024-06-25
1073,Shoes,Fashion,2,3000,2024-01-11
1024,Mobile,Electronics,5,20000,2024-04-13
1031,Mouse,Electronics,5,500,2024-05-03
1016,Mouse,Electronics,3,500,2024-03-19
1016,Keyboard,Electronics,2,1200,2024-02-25
1048,T-shirt,Fashion,5,700,2024-01-09
1076,Keyboard,Electronics,2,1200,2024-01-10
1065,Mouse,Electronics,1,500,2024-05-15
1019,Backpack,Accessories,1,1200,2024-03-10
1011,Mobile,Electronics,5,20000,2024-01-17
1034,Headphones,Electronics,4,1500,2024-04-23
1083,Mobile,Electronics,5,20000,2024-01-17
1080,Keyboard,Electronics,2,1200,2024-04-17
1004,Shoes,Fashion,2,3000,2024-05-07
1075,Laptop,Electronics,3,55000,2024-01-18
1041,Laptop,Electronics,3,55000,2024-06-28
1002,Headphones,Electronics,4,1500,2024-04-19
1040,Laptop,Electronics,4,55000,2024-03-10
1055,T-shirt,Fashion,5,700,2024-01-10
1067,Tablet,Electronics,2,15000,2024-05-19
1070,Keyboard,Electronics,4,1200,2024-01-21
1083,Shoes,Fashion,4,3000,2024-05-22
1066,Watch,Accessories,3,2500,2024-03-21
1037,Shoes,Fashion,3,3000,2024-06-22
1091,Mouse,Electronics,5,500,2024-03-07
1036,Tablet,Electronics,5,15000,2024-05-22
1042,Backpack,Accessories,3,1200,2024-02-26
1038,Keyboard,Electronics,3,1200,2024-05-28
1028,Shoes,Fashion,5,3000,2024-06-20
1047,Shoes,Fashion,2,3000,2024-05-21
1013,Mobile,Electronics,3,20000,2024-02-22
1045,Shoes,Fashion,4,3000,2024-01-31
1084,Watch,Accessories,5,2500,2024-01-07
1028,T-shirt,Fashion,2,700,2024-03-19
1047,Tablet,Electronics,3,15000,2024-04-07
1026,Backpack,Accessories,1,1200,2024-06-14
1083,Laptop,Electronics,3,55000,2024-01-03
1014,Watch,Accessories,5,2500,2024-03-20
1008,Keyboard,Electronics,2,1200,2024-03-28
1091,Laptop,Electronics,4,55000,2024-03-06
1083,Mobile,Electronics,2,20000,2024-04-13
1008,Tablet,Electronics,1,15000,2024-01-23
1074,Mouse,Electronics,2,500,2024-02-09
1049,Headphones,Electronics,2,1500,2024-01-16
1065,T-shirt,Fashion,4,700,2024-01-02
1019,Keyboard,Electronics,1,1200,2024-03-27
1060,Headphones,Electronics,4,1500,2024-04-08
1037,Tablet,Electronics,3,15000,2024-06-27
1030,Keyboard,Electronics,5,1200,2024-02-22
1024,Tablet,Electronics,4,15000,2024-04-03
1024,Watch,Accessories,4,2500,2024-06-25
1040,Backpack,Accessories,3,1200,2024-04-19
1072,Watch,Accessories,2,2500,2024-03-05
1006,Tablet,Electronics,4,15000,2024-05-21
1006,Backpack,Accessories,5,1200,2024-06-09
1061,Shoes,Fashion,1,3000,2024-05-14
1063,Mobile,Electronics,1,20000,2024-02-03
1088,Backpack,Accessories,3,1200,2024-06-17
1062,Mouse,Electronics,2,500,2024-01-22
1025,Headphones,Electronics,1,1500,2024-06-29
1037,Watch,Accessories,1,2500,2024-06-14
1061,Shoes,Fashion,5,3000,2024-03-30
1023,Mouse,Electronics,2,500,2024-05-01
1019,Mobile,Electronics,2,20000,2024-02-07
1065,Tablet,Electronics,3,15000,2024-01-18
1004,Tablet,Electronics,4,15000,2024-02-12
1007,Mobile,Electronics,1,20000,2024-05-29
1037,T-shirt,Fashion,1,700,2024-02-26
1017,T-shirt,Fashion,2,700,2024-01-18
1084,Tablet,Electronics,2,15000,2024-06-03
1027,Shoes,Fashion,3,3000,2024-01-23
1019,Mouse,Electronics,1,500,2024-02-11
1020,Tablet,Electronics,2,15000,2024-01-09
1050,Keyboard,Electronics,2,1200,2024-01-04
1011,Mobile,Electronics,4,20000,2024-02-16
1043,Headphones,Electronics,3,1500,2024-05-12
1015,Laptop,Electronics,2,55000,2024-04-16
1065,Keyboard,Electronics,5,1200,2024-05-21
1031,Shoes,Fashion,3,3000,2024-06-19
1077,Mobile,Electronics,4,20000,2024-05-07
1035,Mobile,Electronics,2,20000,2024-01-27
1050,Backpack,Accessories,5,1200,2024-02-27
1040,Headphones,Electronics,4,1500,2024-05-16
1011,T-shirt,Fashion,1,700,2024-06-04
1089,Tablet,Electronics,1,15000,2024-01-26
1054,T-shirt,Fashion,1,700,2024-04-08
1040,Mobile,Electronics,5,20000,2024-02-28
1019,Tablet,Electronics,5,15000,2024-03-17
1099,Laptop,Electronics,3,55000,2024-02-18
1033,Mouse,Electronics,3,500,2024-05-28
1031,Laptop,Electronics,1,55000,2024-04-01
1024,Shoes,Fashion,5,3000,2024-04-17
1075,Headphones,Electronics,1,1500,2024-02-07
1069,Shoes,Fashion,3,3000,2024-03-18
1001,Backpack,Accessories,5,1200,2024-06-19
1013,Watch,Accessories,2,2500,2024-03-22
1081,T-shirt,Fashion,1,700,2024-04-21
1003,Mouse,Electronics,4,500,2024-02-03
1035,Tablet,Electronics,5,15000,2024-01-06
1094,Shoes,Fashion,1,3000,2024-01-14
1041,Keyboard,Electronics,2,1200,2024-04-09
1004,Keyboard,Electronics,4,1200,2024-03-12
1006,Shoes,Fashion,2,3000,2024-05-12
1004,Laptop,Electronics,2,55000,2024-02-24
1094,Laptop,Electronics,5,55000,2024-06-23
1019,Headphones,Electronics,3,1500,2024-03-20
1011,Mobile,Electronics,3,20000,2024-01-04
1059,T-shirt,Fashion,5,700,2024-05-16
1062,Mouse,Electronics,2,500,2024-02-06
1041,Backpack,Accessories,2,1200,2024-01-14
1025,Headphones,Electronics,4,1500,2024-02-06
1048,Backpack,Accessories,3,1200,2024-02-02
1047,T-shirt,Fashion,4,700,2024-05-10
1075,Backpack,Accessories,1,1200,2024-02-02
1011,Keyboard,Electronics,1,1200,2024-06-29
1061,Watch,Accessories,4,2500,2024-01-25
1054,Headphones,Electronics,4,1500,2024-03-23
1019,Backpack,Accessories,5,1200,2024-05-11
1022,Mouse,Electronics,2,500,2024-03-16
1079,T-shirt,Fashion,5,700,2024-04-05
1008,Keyboard,Electronics,1,1200,2024-05-06
1007,Headphones,Electronics,2,1500,2024-05-08
1092,Backpack,Accessories,5,1200,2024-04-17
1018,Headphones,Electronics,2,1500,2024-01-09
1070,Mobile,Electronics,3,20000,2024-05-21
1094,Backpack,Accessories,1,1200,2024-01-22
1046,Tablet,Electronics,1,15000,2024-05-31
1068,Tablet,Electronics,1,15000,2024-03-28
1020,Keyboard,Electronics,1,1200,2024-05-15
1069,Keyboard,Electronics,2,1200,2024-04-19
1082,Backpack,Accessories,3,1200,2024-05-18
1003,Shoes,Fashion,3,3000,2024-01-21
1076,Shoes,Fashion,3,3000,2024-04-14
1047,Mobile,Electronics,1,20000,2024-04-12
1031,Headphones,Electronics,1,1500,2024-05-31
1052,Laptop,Electronics,4,55000,2024-03-17
1003,Mouse,Electronics,4,500,2024-05-17
1009,Headphones,Electronics,3,1500,2024-02-10
1057,Backpack,Accessories,5,1200,2024-03-11
1044,Mouse,Electronics,1,500,2024-06-12
1090,Mouse,Electronics,1,500,2024-05-20
1007,Mouse,Electronics,2,500,2024-06-27
1008,Mouse,Electronics,4,500,2024-03-19
1053,Mouse,Electronics,4,500,2024-03-10
1006,T-shirt,Fashion,5,700,2024-01-03
1000,Backpack,Accessories,5,1200,2024-06-08
1013,Mobile,Electronics,3,20000,2024-05-17
1049,Shoes,Fashion,3,3000,2024-04-14
1045,Mobile,Electronics,2,20000,2024-02-09
1064,Shoes,Fashion,2,3000,2024-05-02
1051,Mouse,Electronics,1,500,2024-03-09
1041,Mobile,Electronics,3,20000,2024-01-15
1098,Tablet,Electronics,4,15000,2024-06-08
1070,Mouse,Electronics,3,500,2024-01-03
1056,Laptop,Electronics,1,55000,2024-02-23
1064,T-shirt,Fashion,4,700,2024-04-05
1023,Mobile,Electronics,1,20000,2024-03-30
1023,Mouse,Electronics,3,500,2024-03-19
1067,Mouse,Electronics,1,500,2024-02-05
1066,Tablet,Electronics,5,15000,2024-02-23
1084,Backpack,Accessories,1,1200,2024-05-12
1078,Tablet,Electronics,3,15000,2024-06-05
1012,Watch,Accessories,2,2500,2024-06-18
1095,Headphones,Electronics,3,1500,2024-03-14
1004,Headphones,Electronics,1,1500,2024-01-03
1020,Backpack,Accessories,1,1200,2024-05-30
1045,Backpack,Accessories,3,1200,2024-05-27
1022,Backpack,Accessories,2,1200,2024-02-10
1001,T-shirt,Fashion,1,700,2024-05-18
1056,T-shirt,Fashion,2,700,2024-01-09
1029,Tablet,Electronics,4,15000,2024-02-03
1042,Mouse,Electronics,1,500,2024-02-03
1080,Shoes,Fashion,5,3000,2024-02-29
1065,Shoes,Fashion,2,3000,2024-03-03
1034,T-shirt,Fashion,1,700,2024-01-22
1075,Watch,Accessories,3,2500,2024-05-31
